date,count,drug,expected_count,residual,zscore,is_anomaly_zscore,isolation_forest_score,is_anomaly_isoforest,is_anomaly_high_confidence
2023-01-10,60,omeprazole,53.29,6.71,1.09,False,-0.122,False,False
2023-01-11,36,omeprazole,55.18,-19.18,-2.83,True,-0.109,False,False
2023-01-12,50,omeprazole,54.71,-4.71,-0.61,False,-0.127,False,False
2023-01-13,59,omeprazole,55.99,3.01,0.51,False,-0.129,False,False
2023-01-14,6,omeprazole,7.29,-1.29,-0.12,False,-0.129,False,False
2023-01-15,11,omeprazole,3.28,7.72,1.25,False,-0.115,False,False
2023-01-16,51,omeprazole,51.45,-0.45,-0.01,False,-0.133,False,False
2023-01-17,50,omeprazole,53.23,-3.23,-0.41,False,-0.14,False,False
2023-01-18,63,omeprazole,53.75,9.25,1.46,False,-0.117,False,False
2023-01-19,42,omeprazole,54.79,-12.79,-1.74,False,-0.136,False,False
2023-01-20,60,omeprazole,56.12,3.88,0.64,False,-0.131,False,False
2023-01-21,3,omeprazole,7.28,-4.28,-0.52,False,-0.116,False,False
2023-01-22,4,omeprazole,3.53,0.47,0.15,False,-0.136,False,False
2023-01-23,52,omeprazole,51.14,0.86,0.19,False,-0.129,False,False
2023-01-24,52,omeprazole,52.85,-0.85,-0.05,False,-0.135,False,False
2023-01-25,45,omeprazole,53.95,-8.95,-1.26,False,-0.119,False,False
2023-01-26,40,omeprazole,53.51,-13.51,-1.75,False,-0.112,False,False
2023-01-27,48,omeprazole,55.49,-7.49,-0.86,False,-0.125,False,False
2023-01-28,17,omeprazole,5.96,11.04,1.75,False,-0.098,False,False
2023-01-29,4,omeprazole,2.9,1.1,0.32,False,-0.108,False,False
2023-01-30,65,omeprazole,50.54,14.46,1.98,False,-0.088,False,False
2023-01-31,42,omeprazole,52.62,-10.62,-1.23,False,-0.118,False,False
2023-02-01,89,omeprazole,53.08,35.92,3.45,True,0.001,True,True
2023-02-02,32,omeprazole,53.9,-21.9,-1.94,False,-0.055,False,False
2023-02-03,73,omeprazole,55.86,17.14,1.52,False,-0.037,False,False
2023-02-04,9,omeprazole,7.86,1.14,0.12,False,-0.05,False,False
2023-02-05,6,omeprazole,4.08,1.92,0.15,False,-0.055,False,False
2023-02-06,62,omeprazole,52.29,9.71,0.82,False,-0.037,False,False
2023-02-07,62,omeprazole,53.2,8.8,0.71,False,-0.041,False,False
2023-02-08,49,omeprazole,56.18,-7.18,-0.67,False,-0.117,False,False
2023-02-09,70,omeprazole,53.26,16.74,1.34,False,-0.053,False,False
2023-02-10,55,omeprazole,58.05,-3.05,-0.4,False,-0.105,False,False
2023-02-11,10,omeprazole,8.75,1.25,-0.03,False,-0.107,False,False
2023-02-12,6,omeprazole,5.01,0.99,-0.05,False,-0.123,False,False
2023-02-13,64,omeprazole,53.5,10.5,0.76,False,-0.076,False,False
2023-02-14,58,omeprazole,54.4,3.6,0.16,False,-0.114,False,False
2023-02-15,61,omeprazole,56.56,4.44,0.22,False,-0.085,False,False
2023-02-16,63,omeprazole,54.99,8.01,0.5,False,-0.092,False,False
2023-02-17,49,omeprazole,58.69,-9.69,-1.0,False,-0.108,False,False
2023-02-18,9,omeprazole,9.36,-0.36,-0.23,False,-0.116,False,False
2023-02-19,7,omeprazole,5.55,1.45,-0.05,False,-0.128,False,False
2023-02-20,72,omeprazole,54.45,17.55,1.3,False,-0.051,False,False
2023-02-21,59,omeprazole,55.29,3.71,0.07,False,-0.101,False,False
2023-02-22,60,omeprazole,57.49,2.51,-0.04,False,-0.096,False,False
2023-02-23,52,omeprazole,56.0,-4.0,-0.6,False,-0.115,False,False
2023-02-24,47,omeprazole,58.6,-11.6,-1.25,False,-0.111,False,False
2023-02-25,12,omeprazole,9.58,2.42,-0.08,False,-0.118,False,False
2023-02-26,5,omeprazole,5.93,-0.93,-0.41,False,-0.136,False,False
2023-02-27,61,omeprazole,55.41,5.59,0.21,False,-0.101,False,False
2023-02-28,60,omeprazole,55.31,4.69,0.12,False,-0.118,False,False
2023-03-01,57,omeprazole,57.49,-0.49,-0.32,False,-0.125,False,False
2023-03-02,56,omeprazole,55.64,0.36,-0.28,False,-0.133,False,False
2023-03-03,57,omeprazole,58.07,-1.07,-0.38,False,-0.121,False,False
2023-03-04,14,omeprazole,9.96,4.04,0.16,False,-0.109,False,False
2023-03-05,4,omeprazole,6.23,-2.23,-0.7,False,-0.126,False,False
2023-03-06,62,omeprazole,55.93,6.07,0.55,False,-0.086,False,False
2023-03-07,46,omeprazole,55.81,-9.81,-1.72,False,-0.124,False,False
2023-03-08,45,omeprazole,57.31,-12.31,-1.89,False,-0.135,False,False
2023-03-09,57,omeprazole,55.11,1.89,0.11,False,-0.136,False,False
2023-03-10,73,omeprazole,57.53,15.47,1.84,False,-0.077,False,False
2023-03-11,1,omeprazole,10.16,-9.16,-1.43,False,-0.044,False,False
2023-03-12,5,omeprazole,5.75,-0.75,-0.26,False,-0.12,False,False
2023-03-13,46,omeprazole,55.83,-9.83,-1.44,False,-0.113,False,False
2023-03-14,68,omeprazole,54.56,13.44,1.6,False,-0.068,False,False
2023-03-15,63,omeprazole,56.7,6.3,0.7,False,-0.076,False,False
2023-03-16,54,omeprazole,55.68,-1.68,-0.33,False,-0.081,False,False
2023-03-17,72,omeprazole,58.54,13.46,1.57,False,-0.063,False,False
2023-03-18,11,omeprazole,10.11,0.89,0.0,False,-0.091,False,False
2023-03-19,2,omeprazole,6.36,-4.36,-0.71,False,-0.086,False,False
2023-03-20,46,omeprazole,55.96,-9.96,-1.36,False,-0.082,False,False
2023-03-21,53,omeprazole,55.62,-2.62,-0.41,False,-0.122,False,False
2023-03-22,42,omeprazole,56.96,-14.96,-1.88,False,-0.123,False,False
2023-03-23,52,omeprazole,54.93,-2.93,-0.29,False,-0.139,False,False
2023-03-24,43,omeprazole,58.36,-15.36,-1.74,False,-0.127,False,False
2023-03-25,11,omeprazole,8.49,2.51,0.45,False,-0.119,False,False
2023-03-26,9,omeprazole,4.59,4.41,0.63,False,-0.093,False,False
2023-03-27,61,omeprazole,54.24,6.76,0.9,False,-0.097,False,False
2023-03-28,54,omeprazole,54.74,-0.74,-0.04,False,-0.131,False,False
2023-03-29,56,omeprazole,55.64,0.36,0.12,False,-0.132,False,False
2023-03-30,58,omeprazole,54.59,3.41,0.51,False,-0.129,False,False
2023-03-31,60,omeprazole,57.72,2.28,0.36,False,-0.11,False,False
2023-04-01,17,omeprazole,9.15,7.85,1.01,False,-0.091,False,False
2023-04-02,7,omeprazole,5.49,1.51,0.21,False,-0.113,False,False
2023-04-03,55,omeprazole,55.14,-0.14,0.02,False,-0.106,False,False
2023-04-04,56,omeprazole,55.12,0.88,0.14,False,-0.11,False,False
2023-04-05,54,omeprazole,56.11,-2.11,-0.2,False,-0.116,False,False
2023-04-06,60,omeprazole,55.11,4.89,0.63,False,-0.102,False,False
2023-04-07,48,omeprazole,58.24,-10.24,-1.34,False,-0.117,False,False
2023-04-08,7,omeprazole,9.49,-2.49,-0.31,False,-0.138,False,False
2023-04-09,6,omeprazole,5.24,0.76,0.19,False,-0.151,False,False
2023-04-10,59,omeprazole,54.8,4.2,0.62,False,-0.111,False,False
2023-04-11,61,omeprazole,54.96,6.04,0.84,False,-0.117,False,False
2023-04-12,57,omeprazole,56.0,1.0,0.08,False,-0.126,False,False
2023-04-13,63,omeprazole,55.38,7.62,1.13,False,-0.114,False,False
2023-04-14,56,omeprazole,57.99,-1.99,-0.31,False,-0.117,False,False
2023-04-15,11,omeprazole,9.81,1.19,0.17,False,-0.109,False,False
2023-04-16,16,omeprazole,5.82,10.18,1.65,False,-0.068,False,False
2023-04-17,55,omeprazole,55.82,-0.82,-0.12,False,-0.093,False,False
2023-04-18,56,omeprazole,55.89,0.11,0.01,False,-0.094,False,False
2023-04-19,61,omeprazole,56.54,4.46,0.67,False,-0.087,False,False
2023-04-20,46,omeprazole,56.3,-10.3,-1.71,False,-0.101,False,False
2023-04-21,75,omeprazole,57.94,17.06,2.52,True,-0.055,False,False
2023-04-22,6,omeprazole,10.51,-4.51,-0.92,False,-0.095,False,False
2023-04-23,0,omeprazole,6.69,-6.69,-1.47,False,-0.059,False,False
2023-04-24,71,omeprazole,55.71,15.29,2.15,False,-0.038,False,False
2023-04-25,57,omeprazole,56.33,0.67,-0.2,False,-0.075,False,False
2023-04-26,64,omeprazole,57.17,6.83,0.8,False,-0.059,False,False
2023-04-27,58,omeprazole,56.41,1.59,-0.06,False,-0.06,False,False
2023-04-28,96,omeprazole,59.54,36.46,3.79,True,0.072,True,True
2023-04-29,2,omeprazole,11.86,-9.86,-1.38,False,0.041,True,False
2023-04-30,6,omeprazole,7.79,-1.79,-0.48,False,0.001,True,False
2023-05-01,47,omeprazole,57.85,-10.85,-1.36,False,-0.012,False,False
2023-05-02,70,omeprazole,57.04,12.96,1.1,False,-0.008,False,False
2023-05-03,72,omeprazole,58.53,13.47,1.09,False,0.031,True,False
2023-05-04,53,omeprazole,57.77,-4.77,-0.75,False,-0.0,False,False
2023-05-05,79,omeprazole,62.11,16.89,1.34,False,-0.018,False,False
2023-05-06,9,omeprazole,11.92,-2.92,-0.58,False,-0.05,False,False
2023-05-07,5,omeprazole,8.39,-3.39,-0.66,False,-0.069,False,False
2023-05-08,62,omeprazole,58.04,3.96,0.05,False,-0.026,False,False
2023-05-09,50,omeprazole,58.67,-8.67,-1.16,False,-0.073,False,False
2023-05-10,38,omeprazole,59.48,-21.48,-2.13,False,-0.095,False,False
2023-05-11,43,omeprazole,56.85,-13.85,-1.34,False,-0.109,False,False
2023-05-12,47,omeprazole,61.78,-14.78,-1.34,False,-0.135,False,False
2023-05-13,7,omeprazole,9.77,-2.77,-0.3,False,-0.121,False,False
2023-05-14,2,omeprazole,6.23,-4.23,-0.41,False,-0.101,False,False
2023-05-15,60,omeprazole,56.15,3.85,0.26,False,-0.086,False,False
2023-05-16,57,omeprazole,56.26,0.74,0.03,False,-0.112,False,False
2023-05-17,57,omeprazole,56.86,0.14,-0.03,False,-0.133,False,False
2023-05-18,106,omeprazole,55.23,50.77,3.26,True,0.077,True,True
2023-05-19,43,omeprazole,62.21,-19.21,-1.34,False,0.013,True,False
2023-05-20,11,omeprazole,10.54,0.46,-0.08,False,-0.009,False,False
2023-05-21,5,omeprazole,7.04,-2.04,-0.21,False,-0.017,False,False
2023-05-22,54,omeprazole,57.36,-3.36,-0.3,False,-0.013,False,False
2023-05-23,58,omeprazole,57.12,0.88,-0.03,False,-0.028,False,False
2023-05-24,73,omeprazole,57.69,15.31,0.94,False,0.032,True,False
2023-05-25,48,omeprazole,58.61,-10.61,-0.77,False,-0.14,False,False
2023-05-26,74,omeprazole,60.77,13.23,0.79,False,-0.056,False,False
2023-05-27,6,omeprazole,10.94,-4.94,-0.39,False,-0.069,False,False
2023-05-28,9,omeprazole,7.17,1.83,0.15,False,-0.092,False,False
2023-05-29,45,omeprazole,57.56,-12.56,-0.9,False,-0.087,False,False
2023-05-30,66,omeprazole,57.19,8.81,0.63,False,-0.078,False,False
2023-05-31,63,omeprazole,58.61,4.39,0.28,False,-0.096,False,False
2023-06-01,47,omeprazole,58.13,-11.13,-0.8,False,-0.099,False,False
2023-06-02,58,omeprazole,61.23,-3.23,-0.18,False,-0.131,False,False
2023-06-03,8,omeprazole,10.14,-2.14,-0.11,False,-0.129,False,False
2023-06-04,6,omeprazole,6.73,-0.73,0.04,False,-0.147,False,False
2023-06-05,58,omeprazole,56.45,1.55,0.2,False,-0.105,False,False
2023-06-06,46,omeprazole,57.41,-11.41,-0.77,False,-0.139,False,False
2023-06-07,72,omeprazole,57.99,14.01,1.12,False,-0.068,False,False
2023-06-08,71,omeprazole,57.19,13.81,1.04,False,-0.069,False,False
2023-06-09,68,omeprazole,61.42,6.58,0.46,False,-0.057,False,False
2023-06-10,24,omeprazole,10.69,13.31,0.91,False,-0.021,False,False
2023-06-11,7,omeprazole,7.84,-0.84,-0.23,False,-0.078,False,False
2023-06-12,67,omeprazole,57.65,9.35,0.55,False,-0.023,False,False
2023-06-13,64,omeprazole,58.33,5.67,0.23,False,-0.034,False,False
2023-06-14,56,omeprazole,60.5,-4.5,-0.55,False,-0.057,False,False
2023-06-15,45,omeprazole,59.09,-14.09,-1.24,False,-0.073,False,False
2023-06-16,59,omeprazole,62.13,-3.13,-0.38,False,-0.084,False,False
2023-06-17,15,omeprazole,11.35,3.65,0.37,False,-0.104,False,False
2023-06-18,1,omeprazole,7.62,-6.62,-0.86,False,-0.095,False,False
2023-06-19,42,omeprazole,57.65,-15.65,-1.76,False,-0.122,False,False
2023-06-20,59,omeprazole,57.38,1.62,0.15,False,-0.13,False,False
2023-06-21,61,omeprazole,59.0,2.0,0.17,False,-0.127,False,False
2023-06-22,54,omeprazole,57.42,-3.42,-0.42,False,-0.144,False,False
2023-06-23,85,omeprazole,61.24,23.76,2.41,False,-0.029,False,False
2023-06-24,1,omeprazole,11.61,-10.61,-1.17,False,-0.006,False,False
2023-06-25,1,omeprazole,7.0,-6.0,-0.64,False,-0.027,False,False
2023-06-26,64,omeprazole,56.69,7.31,0.74,False,-0.018,False,False
2023-06-27,58,omeprazole,57.86,0.14,-0.02,False,-0.044,False,False
2023-06-28,42,omeprazole,59.45,-17.45,-1.82,False,-0.047,False,False
2023-06-29,37,omeprazole,57.02,-20.02,-1.88,False,-0.03,False,False
2023-06-30,48,omeprazole,61.41,-13.41,-1.16,False,-0.097,False,False
2023-07-01,12,omeprazole,9.18,2.82,0.36,False,-0.134,False,False
2023-07-02,1,omeprazole,5.19,-4.19,-0.31,False,-0.098,False,False
2023-07-03,31,omeprazole,55.48,-24.48,-2.04,False,-0.08,False,False
2023-07-04,34,omeprazole,55.33,-21.33,-1.62,False,-0.047,False,False
2023-07-05,57,omeprazole,55.52,1.48,0.33,False,-0.066,False,False
2023-07-06,45,omeprazole,53.59,-8.59,-0.54,False,-0.113,False,False
2023-07-07,49,omeprazole,58.62,-9.62,-0.58,False,-0.105,False,False
2023-07-08,10,omeprazole,7.18,2.82,0.58,False,-0.101,False,False
2023-07-09,4,omeprazole,2.9,1.1,0.44,False,-0.094,False,False
2023-07-10,52,omeprazole,52.54,-0.54,0.35,False,-0.117,False,False
2023-07-11,63,omeprazole,53.29,9.71,1.27,False,-0.112,False,False
2023-07-12,55,omeprazole,55.4,-0.4,0.36,False,-0.136,False,False
2023-07-13,38,omeprazole,53.0,-15.0,-0.99,False,-0.113,False,False
2023-07-14,45,omeprazole,57.79,-12.79,-0.74,False,-0.127,False,False
2023-07-15,10,omeprazole,6.74,3.26,0.74,False,-0.143,False,False
2023-07-16,5,omeprazole,2.41,2.59,0.65,False,-0.137,False,False
2023-07-17,44,omeprazole,52.03,-8.03,-0.32,False,-0.126,False,False
2023-07-18,66,omeprazole,52.95,13.05,1.57,False,-0.086,False,False
2023-07-19,59,omeprazole,54.76,4.24,0.7,False,-0.129,False,False
2023-07-20,58,omeprazole,51.92,6.08,0.85,False,-0.139,False,False
2023-07-21,55,omeprazole,57.48,-2.48,0.08,False,-0.127,False,False
2023-07-22,13,omeprazole,7.42,5.58,0.79,False,-0.124,False,False
2023-07-23,17,omeprazole,3.13,13.87,1.69,False,-0.081,False,False
2023-07-24,40,omeprazole,52.68,-12.68,-0.9,False,-0.092,False,False
2023-07-25,70,omeprazole,54.31,15.69,1.7,False,-0.056,False,False
2023-07-26,52,omeprazole,55.85,-3.85,-0.07,False,-0.117,False,False
2023-07-27,42,omeprazole,52.82,-10.82,-0.69,False,-0.119,False,False
2023-07-28,44,omeprazole,57.48,-13.48,-0.96,False,-0.124,False,False
2023-07-29,11,omeprazole,7.4,3.6,0.6,False,-0.127,False,False
2023-07-30,5,omeprazole,3.39,1.61,0.36,False,-0.136,False,False
2023-07-31,84,omeprazole,51.46,32.54,2.85,True,-0.009,False,False
2023-08-01,74,omeprazole,55.7,18.3,1.51,False,-0.055,False,False
2023-08-02,46,omeprazole,56.53,-10.53,-0.92,False,-0.085,False,False
2023-08-03,46,omeprazole,53.01,-7.01,-0.7,False,-0.075,False,False
2023-08-04,53,omeprazole,57.68,-4.68,-0.47,False,-0.075,False,False
2023-08-05,14,omeprazole,8.57,5.43,0.41,False,-0.057,False,False
2023-08-06,4,omeprazole,4.54,-0.54,-0.16,False,-0.089,False,False
2023-08-07,45,omeprazole,53.8,-8.8,-0.89,False,-0.132,False,False
2023-08-08,45,omeprazole,56.13,-11.13,-1.04,False,-0.113,False,False
2023-08-09,38,omeprazole,54.84,-16.84,-1.45,False,-0.084,False,False
2023-08-10,42,omeprazole,51.26,-9.26,-0.74,False,-0.114,False,False
2023-08-11,66,omeprazole,55.95,10.05,0.9,False,-0.074,False,False
2023-08-12,11,omeprazole,7.73,3.27,0.27,False,-0.127,False,False
2023-08-13,5,omeprazole,3.38,1.62,0.08,False,-0.127,False,False
2023-08-14,46,omeprazole,52.38,-6.38,-0.61,False,-0.126,False,False
2023-08-15,31,omeprazole,54.69,-23.69,-1.94,False,-0.082,False,False
2023-08-16,55,omeprazole,52.77,2.23,0.2,False,-0.118,False,False
2023-08-17,40,omeprazole,50.1,-10.1,-0.78,False,-0.118,False,False
2023-08-18,73,omeprazole,55.56,17.44,1.47,False,-0.056,False,False
2023-08-19,15,omeprazole,7.3,7.7,0.67,False,-0.128,False,False
2023-08-20,6,omeprazole,3.03,2.97,0.26,False,-0.142,False,False
2023-08-21,51,omeprazole,51.74,-0.74,-0.02,False,-0.133,False,False
2023-08-22,51,omeprazole,53.54,-2.54,-0.13,False,-0.139,False,False
2023-08-23,47,omeprazole,53.34,-6.34,-0.47,False,-0.138,False,False
2023-08-24,38,omeprazole,49.9,-11.9,-0.89,False,-0.112,False,False
2023-08-25,45,omeprazole,56.42,-11.42,-0.81,False,-0.116,False,False
2023-08-26,12,omeprazole,6.83,5.17,0.57,False,-0.104,False,False
2023-08-27,6,omeprazole,2.29,3.71,0.4,False,-0.103,False,False
2023-08-28,41,omeprazole,50.88,-9.88,-0.75,False,-0.096,False,False
2023-08-29,31,omeprazole,52.3,-21.3,-1.61,False,-0.041,False,False
2023-08-30,31,omeprazole,51.35,-20.35,-1.57,False,-0.009,False,False
2023-08-31,42,omeprazole,47.23,-5.23,-0.06,False,-0.044,False,False
2023-09-01,36,omeprazole,53.98,-17.98,-1.33,False,0.005,True,False
2023-09-02,10,omeprazole,4.86,5.14,0.96,False,-0.023,False,False
2023-09-03,7,omeprazole,0.25,6.75,1.06,False,-0.009,False,False
2023-09-04,30,omeprazole,48.39,-18.39,-1.3,False,0.036,True,False
2023-09-05,38,omeprazole,49.07,-11.07,-0.56,False,-0.01,False,False
2023-09-06,30,omeprazole,48.49,-18.49,-1.21,False,0.014,True,False
2023-09-07,35,omeprazole,45.05,-10.05,-0.42,False,0.026,True,False
2023-09-08,51,omeprazole,51.12,-0.12,0.46,False,-0.026,False,False
2023-09-09,10,omeprazole,3.51,6.49,1.03,False,-0.045,False,False
2023-09-10,5,omeprazole,-0.98,5.98,1.01,False,-0.025,False,False
2023-09-11,52,omeprazole,46.11,5.89,0.98,False,-0.058,False,False
2023-09-12,58,omeprazole,47.87,10.13,1.32,False,-0.101,False,False
2023-09-13,49,omeprazole,47.67,1.33,0.49,False,-0.131,False,False
2023-09-14,49,omeprazole,45.21,3.79,0.66,False,-0.15,False,False
2023-09-15,44,omeprazole,52.14,-8.14,-0.46,False,-0.131,False,False
2023-09-16,11,omeprazole,4.54,6.46,0.9,False,-0.135,False,False
2023-09-17,4,omeprazole,0.02,3.98,0.75,False,-0.131,False,False
2023-09-18,33,omeprazole,47.04,-14.04,-1.03,False,-0.104,False,False
2023-09-19,50,omeprazole,48.34,1.66,0.59,False,-0.115,False,False
2023-09-20,67,omeprazole,47.5,19.5,2.16,False,-0.062,False,False
2023-09-21,53,omeprazole,45.73,7.27,0.96,False,-0.134,False,False
2023-09-22,55,omeprazole,52.28,2.72,0.51,False,-0.135,False,False
2023-09-23,11,omeprazole,5.63,5.37,0.7,False,-0.138,False,False
2023-09-24,9,omeprazole,0.97,8.03,0.89,False,-0.133,False,False
2023-09-25,46,omeprazole,47.39,-1.39,0.03,False,-0.129,False,False
2023-09-26,49,omeprazole,49.73,-0.73,0.11,False,-0.141,False,False
2023-09-27,52,omeprazole,49.55,2.45,0.37,False,-0.125,False,False
2023-09-28,60,omeprazole,46.73,13.27,1.33,False,-0.117,False,False
2023-09-29,41,omeprazole,53.29,-12.29,-1.26,False,-0.116,False,False
2023-09-30,13,omeprazole,6.26,6.74,0.66,False,-0.123,False,False
2023-10-01,7,omeprazole,1.76,5.24,0.45,False,-0.123,False,False
2023-10-02,20,omeprazole,47.7,-27.7,-2.63,True,-0.067,False,False
2023-10-03,42,omeprazole,49.22,-7.22,-0.64,False,-0.113,False,False
2023-10-04,60,omeprazole,48.96,11.04,1.03,False,-0.089,False,False
2023-10-05,47,omeprazole,46.85,0.15,-0.08,False,-0.11,False,False
2023-10-06,58,omeprazole,51.95,6.05,0.47,False,-0.118,False,False
2023-10-07,10,omeprazole,6.29,3.71,0.17,False,-0.117,False,False
2023-10-08,11,omeprazole,1.63,9.37,0.76,False,-0.098,False,False
2023-10-09,52,omeprazole,46.37,5.63,0.35,False,-0.131,False,False
2023-10-10,47,omeprazole,49.8,-2.8,-0.55,False,-0.13,False,False
2023-10-11,38,omeprazole,50.41,-12.41,-1.48,False,-0.098,False,False
2023-10-12,47,omeprazole,47.11,-0.11,-0.14,False,-0.122,False,False
2023-10-13,32,omeprazole,52.44,-20.44,-2.07,False,-0.05,False,False
2023-10-14,8,omeprazole,5.83,2.17,0.17,False,-0.078,False,False
2023-10-15,10,omeprazole,1.35,8.65,0.76,False,-0.065,False,False
2023-10-16,41,omeprazole,45.91,-4.91,-0.55,False,-0.067,False,False
2023-10-17,56,omeprazole,48.66,7.34,0.65,False,-0.072,False,False
2023-10-18,51,omeprazole,49.21,1.79,0.05,False,-0.105,False,False
2023-10-19,83,omeprazole,46.87,36.13,2.9,True,-0.028,False,False
2023-10-20,63,omeprazole,52.54,10.46,0.74,False,-0.101,False,False
2023-10-21,16,omeprazole,7.84,8.16,0.53,False,-0.087,False,False
2023-10-22,8,omeprazole,3.82,4.18,0.18,False,-0.111,False,False
2023-10-23,57,omeprazole,47.69,9.31,0.61,False,-0.073,False,False
2023-10-24,23,omeprazole,51.39,-28.39,-2.34,False,-0.048,False,False
2023-10-25,44,omeprazole,50.57,-6.57,-0.59,False,-0.101,False,False
2023-10-26,56,omeprazole,49.35,6.65,0.43,False,-0.131,False,False
2023-10-27,57,omeprazole,53.03,3.97,0.21,False,-0.118,False,False
2023-10-28,21,omeprazole,8.02,12.98,0.92,False,-0.093,False,False
2023-10-29,6,omeprazole,3.99,2.01,0.02,False,-0.13,False,False
2023-10-30,61,omeprazole,48.01,12.99,0.88,False,-0.096,False,False
2023-10-31,61,omeprazole,50.29,10.71,0.68,False,-0.107,False,False
2023-11-01,44,omeprazole,51.62,-7.62,-0.9,False,-0.109,False,False
2023-11-02,42,omeprazole,50.9,-8.9,-1.0,False,-0.12,False,False
2023-11-03,59,omeprazole,53.97,5.03,0.22,False,-0.12,False,False
2023-11-04,9,omeprazole,9.37,-0.37,-0.25,False,-0.144,False,False
2023-11-05,9,omeprazole,4.46,4.54,0.18,False,-0.134,False,False
2023-11-06,50,omeprazole,49.0,1.0,-0.12,False,-0.136,False,False
2023-11-07,54,omeprazole,50.81,3.19,0.09,False,-0.13,False,False
2023-11-08,47,omeprazole,51.15,-4.15,-0.52,False,-0.134,False,False
2023-11-09,47,omeprazole,50.49,-3.49,-0.46,False,-0.136,False,False
2023-11-10,55,omeprazole,54.3,0.7,-0.14,False,-0.124,False,False
2023-11-11,10,omeprazole,9.34,0.66,-0.14,False,-0.134,False,False
2023-11-12,11,omeprazole,4.66,6.34,0.31,False,-0.105,False,False
2023-11-13,46,omeprazole,49.12,-3.12,-0.59,False,-0.12,False,False
2023-11-14,47,omeprazole,50.88,-3.88,-0.62,False,-0.112,False,False
2023-11-15,51,omeprazole,50.69,0.31,-0.24,False,-0.112,False,False
2023-11-16,50,omeprazole,50.2,-0.2,-0.26,False,-0.123,False,False
2023-11-17,66,omeprazole,54.29,11.71,0.85,False,-0.093,False,False
2023-11-18,17,omeprazole,9.68,7.32,0.65,False,-0.102,False,False
2023-11-19,0,omeprazole,5.45,-5.45,-0.82,False,-0.09,False,False
2023-11-20,52,omeprazole,49.14,2.86,0.21,False,-0.137,False,False
2023-11-21,64,omeprazole,51.07,12.93,1.36,False,-0.107,False,False
2023-11-22,33,omeprazole,51.59,-18.59,-2.1,False,-0.101,False,False
2023-11-23,42,omeprazole,50.48,-8.48,-1.29,False,-0.125,False,False
2023-11-24,41,omeprazole,54.78,-13.78,-1.88,False,-0.128,False,False
2023-11-25,7,omeprazole,9.17,-2.17,-0.36,False,-0.101,False,False
2023-11-26,6,omeprazole,4.12,1.88,0.17,False,-0.12,False,False
2023-11-27,34,omeprazole,48.38,-14.38,-1.79,False,-0.089,False,False
2023-11-28,48,omeprazole,50.16,-2.16,-0.21,False,-0.065,False,False
2023-11-29,37,omeprazole,48.92,-11.92,-1.38,False,-0.059,False,False
2023-11-30,38,omeprazole,48.43,-10.43,-1.12,False,-0.051,False,False
2023-12-01,49,omeprazole,52.45,-3.45,-0.21,False,-0.073,False,False
2023-12-02,15,omeprazole,7.65,7.35,1.16,False,-0.062,False,False
2023-12-03,9,omeprazole,3.07,5.93,0.96,False,-0.042,False,False
2023-12-04,41,omeprazole,46.8,-5.8,-0.57,False,-0.065,False,False
2023-12-05,45,omeprazole,49.35,-4.35,-0.34,False,-0.056,False,False
2023-12-06,50,omeprazole,47.64,2.36,0.54,False,-0.063,False,False
2023-12-07,44,omeprazole,47.67,-3.67,-0.23,False,-0.094,False,False
2023-12-08,48,omeprazole,52.2,-4.2,-0.3,False,-0.096,False,False
2023-12-09,5,omeprazole,7.81,-2.81,-0.11,False,-0.074,False,False
2023-12-10,10,omeprazole,2.84,7.16,1.16,False,-0.079,False,False
2023-12-11,46,omeprazole,46.14,-0.14,0.21,False,-0.113,False,False
2023-12-12,48,omeprazole,48.93,-0.93,0.14,False,-0.125,False,False
2023-12-13,52,omeprazole,47.6,4.4,0.81,False,-0.115,False,False
2023-12-14,40,omeprazole,47.45,-7.45,-0.73,False,-0.119,False,False
2023-12-15,60,omeprazole,51.84,8.16,1.24,False,-0.108,False,False
2023-12-16,0,omeprazole,7.9,-7.9,-0.76,False,-0.049,False,False
2023-12-17,0,omeprazole,3.18,-3.18,-0.11,False,-0.063,False,False
2023-12-18,78,omeprazole,45.84,32.16,3.48,True,-0.031,False,False
2023-12-19,62,omeprazole,49.65,12.35,1.33,False,-0.069,False,False
2023-12-20,53,omeprazole,48.96,4.04,0.49,False,-0.074,False,False
2023-12-21,50,omeprazole,48.32,1.68,0.31,False,-0.061,False,False
2023-12-22,65,omeprazole,53.63,11.37,1.25,False,-0.057,False,False
2023-12-23,10,omeprazole,9.15,0.85,0.09,False,-0.075,False,False
2023-12-24,9,omeprazole,4.9,4.1,0.39,False,-0.093,False,False
2023-12-25,19,omeprazole,49.23,-30.23,-2.85,True,-0.055,False,False
2023-12-26,33,omeprazole,50.22,-17.22,-1.49,False,-0.09,False,False
2023-12-27,35,omeprazole,48.25,-13.25,-1.13,False,-0.083,False,False
2023-12-28,53,omeprazole,46.95,6.05,0.61,False,-0.095,False,False
2023-12-29,44,omeprazole,52.8,-8.8,-0.76,False,-0.058,False,False
2023-12-30,10,omeprazole,7.24,2.76,0.27,False,-0.06,False,False
2023-12-31,7,omeprazole,3.18,3.82,0.34,False,-0.04,False,False
2024-01-01,20,omeprazole,46.11,-26.11,-2.16,False,-0.004,False,False
