date,count,drug
2024-02-18,13,atorvastatin
2024-02-19,91,atorvastatin
2024-02-20,74,atorvastatin
2024-02-21,84,atorvastatin
2024-02-22,98,atorvastatin
2024-02-23,82,atorvastatin
2024-02-24,13,atorvastatin
2024-02-25,11,atorvastatin
2024-02-26,70,atorvastatin
2024-02-27,98,atorvastatin
2024-02-28,63,atorvastatin
2024-02-29,83,atorvastatin
2024-03-01,80,atorvastatin
2024-03-02,22,atorvastatin
2024-03-03,13,atorvastatin
2024-03-04,69,atorvastatin
2024-03-05,75,atorvastatin
2024-03-06,75,atorvastatin
2024-03-07,78,atorvastatin
2024-03-08,87,atorvastatin
2024-03-09,3,atorvastatin
2024-03-10,9,atorvastatin
2024-03-11,87,atorvastatin
2024-03-12,86,atorvastatin
2024-03-13,76,atorvastatin
2024-03-14,84,atorvastatin
2024-03-15,86,atorvastatin
2024-03-16,15,atorvastatin
2024-03-17,10,atorvastatin
2024-03-18,91,atorvastatin
2024-03-19,97,atorvastatin
2024-03-20,90,atorvastatin
2024-03-21,94,atorvastatin
2024-03-22,82,atorvastatin
2024-03-23,8,atorvastatin
2024-03-24,7,atorvastatin
2024-03-25,57,atorvastatin
2024-03-26,101,atorvastatin
2024-03-27,62,atorvastatin
2024-03-28,77,atorvastatin
2024-03-29,95,atorvastatin
2024-03-30,7,atorvastatin
2024-03-31,5,atorvastatin
2024-04-01,72,atorvastatin
2024-04-02,72,atorvastatin
2024-04-03,62,atorvastatin
2024-04-04,72,atorvastatin
2024-04-05,81,atorvastatin
2024-04-06,19,atorvastatin
2024-04-07,5,atorvastatin
2024-04-08,82,atorvastatin
2024-04-09,57,atorvastatin
2024-04-10,84,atorvastatin
2024-04-11,44,atorvastatin
2024-04-12,86,atorvastatin
2024-04-13,21,atorvastatin
2024-04-14,7,atorvastatin
2024-04-15,69,atorvastatin
2024-04-16,63,atorvastatin
2024-04-17,68,atorvastatin
2024-04-18,68,atorvastatin
2024-04-19,109,atorvastatin
2024-04-20,24,atorvastatin
2024-04-21,5,atorvastatin
2024-04-22,54,atorvastatin
2024-04-23,99,atorvastatin
2024-04-24,85,atorvastatin
2024-04-25,86,atorvastatin
2024-04-26,86,atorvastatin
2024-04-27,28,atorvastatin
2024-04-28,5,atorvastatin
2024-04-29,74,atorvastatin
2024-04-30,112,atorvastatin
2024-05-01,62,atorvastatin
2024-05-02,100,atorvastatin
2024-05-03,83,atorvastatin
2024-05-04,12,atorvastatin
2024-05-05,2,atorvastatin
2024-05-06,72,atorvastatin
2024-05-07,67,atorvastatin
2024-05-08,76,atorvastatin
2024-05-09,67,atorvastatin
2024-05-10,82,atorvastatin
2024-05-11,16,atorvastatin
2024-05-12,5,atorvastatin
2024-05-13,51,atorvastatin
2024-05-14,86,atorvastatin
2024-05-15,56,atorvastatin
2024-05-16,70,atorvastatin
2024-05-17,75,atorvastatin
2024-05-18,14,atorvastatin
2024-05-19,4,atorvastatin
2024-05-20,52,atorvastatin
2024-05-21,70,atorvastatin
2024-05-22,72,atorvastatin
2024-05-23,61,atorvastatin
2024-05-24,90,atorvastatin
2024-05-25,13,atorvastatin
2024-05-26,9,atorvastatin
2024-05-27,45,atorvastatin
2024-05-28,69,atorvastatin
2024-05-29,51,atorvastatin
2024-05-30,68,atorvastatin
2024-05-31,94,atorvastatin
2024-06-01,17,atorvastatin
2024-06-02,5,atorvastatin
2024-06-03,63,atorvastatin
2024-06-04,59,atorvastatin
2024-06-05,77,atorvastatin
2024-06-06,65,atorvastatin
2024-06-07,71,atorvastatin
2024-06-08,9,atorvastatin
2024-06-09,4,atorvastatin
2024-06-10,77,atorvastatin
2024-06-11,57,atorvastatin
2024-06-12,66,atorvastatin
2024-06-13,68,atorvastatin
2024-06-14,69,atorvastatin
2024-06-15,17,atorvastatin
2024-06-16,3,atorvastatin
2024-06-17,60,atorvastatin
2024-06-18,55,atorvastatin
2024-06-19,67,atorvastatin
2024-06-20,73,atorvastatin
2024-06-21,77,atorvastatin
2024-06-22,10,atorvastatin
2024-06-23,1,atorvastatin
2024-06-24,76,atorvastatin
2024-06-25,62,atorvastatin
2024-06-26,71,atorvastatin
2024-06-27,58,atorvastatin
2024-06-28,71,atorvastatin
2024-06-29,14,atorvastatin
2024-06-30,4,atorvastatin
2024-07-01,60,atorvastatin
2024-07-02,53,atorvastatin
2024-07-03,74,atorvastatin
2024-07-04,53,atorvastatin
2024-07-05,61,atorvastatin
2024-07-06,11,atorvastatin
2024-07-07,7,atorvastatin
2024-07-08,90,atorvastatin
2024-07-09,86,atorvastatin
2024-07-10,85,atorvastatin
2024-07-11,69,atorvastatin
2024-07-12,79,atorvastatin
2024-07-13,13,atorvastatin
2024-07-14,6,atorvastatin
2024-07-15,90,atorvastatin
2024-07-16,77,atorvastatin
2024-07-17,94,atorvastatin
2024-07-18,102,atorvastatin
2024-07-19,24,atorvastatin
2024-07-20,29,atorvastatin
2024-07-21,10,atorvastatin
2024-07-22,100,atorvastatin
2024-07-23,106,atorvastatin
2024-07-24,78,atorvastatin
2024-07-25,70,atorvastatin
2024-07-26,79,atorvastatin
2024-07-27,12,atorvastatin
2024-07-28,9,atorvastatin
2024-07-29,89,atorvastatin
2024-07-30,97,atorvastatin
2024-07-31,78,atorvastatin
2024-08-01,77,atorvastatin
2024-08-02,80,atorvastatin
2024-08-03,30,atorvastatin
2024-08-05,79,atorvastatin
2024-08-06,82,atorvastatin
2024-08-07,124,atorvastatin
2024-08-08,114,atorvastatin
2024-08-09,99,atorvastatin
2024-08-10,17,atorvastatin
2024-08-11,3,atorvastatin
2024-08-12,100,atorvastatin
2024-08-13,81,atorvastatin
2024-08-14,93,atorvastatin
2024-08-15,37,atorvastatin
2024-08-16,92,atorvastatin
2024-08-17,22,atorvastatin
2024-08-18,16,atorvastatin
2024-08-19,55,atorvastatin
2024-08-20,86,atorvastatin
2024-08-21,72,atorvastatin
2024-08-22,63,atorvastatin
2024-08-23,82,atorvastatin
2024-08-24,22,atorvastatin
2024-08-25,6,atorvastatin
2024-08-26,68,atorvastatin
2024-08-27,80,atorvastatin
2024-08-28,58,atorvastatin
2024-08-29,79,atorvastatin
2024-08-30,100,atorvastatin
2024-08-31,16,atorvastatin
2024-09-01,3,atorvastatin
2024-09-02,53,atorvastatin
2024-09-03,98,atorvastatin
2024-09-04,72,atorvastatin
2024-09-05,87,atorvastatin
2024-09-06,85,atorvastatin
2024-09-07,12,atorvastatin
2024-09-08,7,atorvastatin
2024-09-09,65,atorvastatin
2024-09-10,67,atorvastatin
2024-09-11,78,atorvastatin
2024-09-12,80,atorvastatin
2024-09-13,121,atorvastatin
2024-09-14,12,atorvastatin
2024-09-15,8,atorvastatin
2024-09-16,59,atorvastatin
2024-09-17,67,atorvastatin
2024-09-18,76,atorvastatin
2024-09-19,55,atorvastatin
2024-09-20,91,atorvastatin
2024-09-21,24,atorvastatin
2024-09-22,2,atorvastatin
2024-09-23,76,atorvastatin
2024-09-24,80,atorvastatin
2024-09-25,65,atorvastatin
2024-09-26,78,atorvastatin
2024-09-27,95,atorvastatin
2024-09-28,23,atorvastatin
2024-09-29,1,atorvastatin
2024-09-30,61,atorvastatin
2024-10-01,79,atorvastatin
2024-10-02,26,atorvastatin
2024-10-03,91,atorvastatin
2024-10-04,77,atorvastatin
2024-10-05,22,atorvastatin
2024-10-06,9,atorvastatin
2024-10-07,91,atorvastatin
2024-10-08,84,atorvastatin
2024-10-09,68,atorvastatin
2024-10-10,73,atorvastatin
2024-10-11,61,atorvastatin
2024-10-12,8,atorvastatin
2024-10-13,7,atorvastatin
2024-10-14,71,atorvastatin
2024-10-15,68,atorvastatin
2024-10-16,81,atorvastatin
2024-10-17,77,atorvastatin
2024-10-18,86,atorvastatin
2024-10-19,25,atorvastatin
2024-10-20,6,atorvastatin
2024-10-21,47,atorvastatin
2024-10-22,119,atorvastatin
2024-10-23,95,atorvastatin
2024-10-24,85,atorvastatin
2024-10-25,79,atorvastatin
2024-10-26,23,atorvastatin
2024-10-27,7,atorvastatin
2024-10-28,84,atorvastatin
2024-10-29,83,atorvastatin
2024-10-30,87,atorvastatin
2024-10-31,49,atorvastatin
2024-11-01,58,atorvastatin
2024-11-02,8,atorvastatin
2024-11-03,2,atorvastatin
2024-11-04,58,atorvastatin
2024-11-05,91,atorvastatin
2024-11-06,68,atorvastatin
2024-11-07,92,atorvastatin
2024-11-08,67,atorvastatin
2024-11-09,15,atorvastatin
2024-11-10,14,atorvastatin
2024-11-11,61,atorvastatin
2024-11-12,72,atorvastatin
2024-11-13,65,atorvastatin
2024-11-14,69,atorvastatin
2024-11-15,73,atorvastatin
2024-11-16,27,atorvastatin
2024-11-17,19,atorvastatin
2024-11-18,72,atorvastatin
2024-11-19,64,atorvastatin
2024-11-20,63,atorvastatin
2024-11-21,83,atorvastatin
2024-11-22,82,atorvastatin
2024-11-23,14,atorvastatin
2024-11-24,10,atorvastatin
2024-11-25,80,atorvastatin
2024-11-26,101,atorvastatin
2024-11-27,77,atorvastatin
2024-11-28,65,atorvastatin
2024-11-29,77,atorvastatin
2024-11-30,19,atorvastatin
2024-12-01,12,atorvastatin
2024-12-02,74,atorvastatin
2024-12-03,73,atorvastatin
2024-12-04,77,atorvastatin
2024-12-05,61,atorvastatin
2024-12-06,72,atorvastatin
2024-12-07,14,atorvastatin
2024-12-08,11,atorvastatin
2024-12-09,107,atorvastatin
2024-12-10,63,atorvastatin
2024-12-11,83,atorvastatin
2024-12-12,87,atorvastatin
2024-12-13,90,atorvastatin
2024-12-14,10,atorvastatin
2024-12-15,8,atorvastatin
2024-12-16,53,atorvastatin
2024-12-17,76,atorvastatin
2024-12-18,67,atorvastatin
2024-12-19,79,atorvastatin
2024-12-20,113,atorvastatin
2024-12-21,28,atorvastatin
2024-12-22,7,atorvastatin
2024-12-23,74,atorvastatin
2024-12-24,65,atorvastatin
2024-12-25,35,atorvastatin
2024-12-26,87,atorvastatin
2024-12-27,90,atorvastatin
2024-12-28,25,atorvastatin
2024-12-29,5,atorvastatin
2024-12-30,79,atorvastatin
2024-12-31,72,atorvastatin
2022-01-01,8,ibuprofen
2022-01-02,1,ibuprofen
2022-01-03,44,ibuprofen
2022-01-04,48,ibuprofen
2022-01-05,55,ibuprofen
2022-01-06,85,ibuprofen
2022-01-07,57,ibuprofen
2022-01-08,10,ibuprofen
2022-01-09,3,ibuprofen
2022-01-10,64,ibuprofen
2022-01-11,64,ibuprofen
2022-01-12,53,ibuprofen
2022-01-13,48,ibuprofen
2022-01-14,39,ibuprofen
2022-01-15,1,ibuprofen
2022-01-16,7,ibuprofen
2022-01-17,51,ibuprofen
2022-01-18,54,ibuprofen
2022-01-19,52,ibuprofen
2022-01-20,38,ibuprofen
2022-01-21,36,ibuprofen
2022-01-22,13,ibuprofen
2022-01-23,10,ibuprofen
2022-01-24,54,ibuprofen
2022-01-25,45,ibuprofen
2022-01-26,21,ibuprofen
2022-01-27,42,ibuprofen
2022-01-28,43,ibuprofen
2022-01-29,6,ibuprofen
2022-01-30,6,ibuprofen
2022-01-31,37,ibuprofen
2022-02-01,28,ibuprofen
2022-02-02,33,ibuprofen
2022-02-03,33,ibuprofen
2022-02-04,47,ibuprofen
2022-02-05,17,ibuprofen
2022-02-06,14,ibuprofen
2022-02-07,61,ibuprofen
2022-02-08,44,ibuprofen
2022-02-09,37,ibuprofen
2022-02-10,54,ibuprofen
2022-02-11,42,ibuprofen
2022-02-12,5,ibuprofen
2022-02-13,3,ibuprofen
2022-02-14,30,ibuprofen
2022-02-15,55,ibuprofen
2022-02-16,38,ibuprofen
2022-02-17,41,ibuprofen
2022-02-18,38,ibuprofen
2022-02-19,2,ibuprofen
2022-02-20,2,ibuprofen
2022-02-21,33,ibuprofen
2022-02-22,21,ibuprofen
2022-02-23,36,ibuprofen
2022-02-24,40,ibuprofen
2022-02-25,43,ibuprofen
2022-02-26,4,ibuprofen
2022-02-27,3,ibuprofen
2022-02-28,36,ibuprofen
2022-03-01,29,ibuprofen
2022-03-02,71,ibuprofen
2022-03-03,38,ibuprofen
2022-03-04,49,ibuprofen
2022-03-05,2,ibuprofen
2022-03-06,2,ibuprofen
2022-03-07,53,ibuprofen
2022-03-08,89,ibuprofen
2022-03-09,33,ibuprofen
2022-03-10,32,ibuprofen
2022-03-11,30,ibuprofen
2022-03-12,5,ibuprofen
2022-03-13,4,ibuprofen
2022-03-14,18,ibuprofen
2022-03-15,21,ibuprofen
2022-03-16,41,ibuprofen
2022-03-17,44,ibuprofen
2022-03-18,34,ibuprofen
2022-03-19,9,ibuprofen
2022-03-20,2,ibuprofen
2022-03-21,34,ibuprofen
2022-03-22,39,ibuprofen
2022-03-23,24,ibuprofen
2022-03-24,28,ibuprofen
2022-03-25,48,ibuprofen
2022-03-26,6,ibuprofen
2022-03-27,4,ibuprofen
2022-03-28,42,ibuprofen
2022-03-29,31,ibuprofen
2022-03-30,30,ibuprofen
2022-03-31,23,ibuprofen
2022-04-01,46,ibuprofen
2022-04-02,8,ibuprofen
2022-04-03,4,ibuprofen
2022-04-04,45,ibuprofen
2022-04-05,34,ibuprofen
2022-04-06,58,ibuprofen
2022-04-07,44,ibuprofen
2022-04-08,27,ibuprofen
2022-04-09,3,ibuprofen
2022-04-10,2,ibuprofen
2022-04-11,46,ibuprofen
2022-04-12,44,ibuprofen
2022-04-13,48,ibuprofen
2022-04-14,33,ibuprofen
2022-04-15,29,ibuprofen
2022-04-16,6,ibuprofen
2022-04-17,5,ibuprofen
2022-04-18,41,ibuprofen
2022-04-19,46,ibuprofen
2022-04-20,46,ibuprofen
2022-04-21,40,ibuprofen
2022-04-22,49,ibuprofen
2022-04-23,7,ibuprofen
2022-04-24,6,ibuprofen
2022-04-25,37,ibuprofen
2022-04-26,61,ibuprofen
2022-04-27,47,ibuprofen
2022-04-28,49,ibuprofen
2022-04-29,42,ibuprofen
2022-04-30,8,ibuprofen
2022-05-02,24,ibuprofen
2022-05-03,34,ibuprofen
2022-05-04,29,ibuprofen
2022-05-05,43,ibuprofen
2022-05-06,24,ibuprofen
2022-05-07,6,ibuprofen
2022-05-08,5,ibuprofen
2022-05-09,29,ibuprofen
2022-05-10,39,ibuprofen
2022-05-11,17,ibuprofen
2022-05-12,33,ibuprofen
2022-05-13,48,ibuprofen
2022-05-14,6,ibuprofen
2022-05-15,2,ibuprofen
2022-05-16,32,ibuprofen
2022-05-17,37,ibuprofen
2022-05-18,47,ibuprofen
2022-05-19,41,ibuprofen
2022-05-20,36,ibuprofen
2022-05-21,7,ibuprofen
2022-05-23,35,ibuprofen
2022-05-24,35,ibuprofen
2022-05-25,36,ibuprofen
2022-05-26,29,ibuprofen
2022-05-27,32,ibuprofen
2022-05-28,13,ibuprofen
2022-05-29,2,ibuprofen
2022-05-30,23,ibuprofen
2022-05-31,40,ibuprofen
2022-06-01,24,ibuprofen
2022-06-02,27,ibuprofen
2022-06-03,48,ibuprofen
2022-06-04,12,ibuprofen
2022-06-05,10,ibuprofen
2022-06-06,34,ibuprofen
2022-06-07,30,ibuprofen
2022-06-08,34,ibuprofen
2022-06-09,30,ibuprofen
2022-06-10,42,ibuprofen
2022-06-11,1,ibuprofen
2022-06-12,4,ibuprofen
2022-06-13,26,ibuprofen
2022-06-14,33,ibuprofen
2022-06-15,49,ibuprofen
2022-06-16,39,ibuprofen
2022-06-17,37,ibuprofen
2022-06-18,4,ibuprofen
2022-06-19,6,ibuprofen
2022-06-20,34,ibuprofen
2022-06-21,34,ibuprofen
2022-06-22,47,ibuprofen
2022-06-23,50,ibuprofen
2022-06-24,41,ibuprofen
2022-06-25,3,ibuprofen
2022-06-26,2,ibuprofen
2022-06-27,29,ibuprofen
2022-06-28,46,ibuprofen
2022-06-29,35,ibuprofen
2022-06-30,30,ibuprofen
2022-07-01,31,ibuprofen
2022-07-02,7,ibuprofen
2022-07-03,2,ibuprofen
2022-07-04,24,ibuprofen
2022-07-05,23,ibuprofen
2022-07-06,22,ibuprofen
2022-07-07,28,ibuprofen
2022-07-08,58,ibuprofen
2022-07-09,4,ibuprofen
2022-07-10,3,ibuprofen
2022-07-11,28,ibuprofen
2022-07-12,23,ibuprofen
2022-07-13,20,ibuprofen
2022-07-14,39,ibuprofen
2022-07-15,36,ibuprofen
2022-07-16,3,ibuprofen
2022-07-17,4,ibuprofen
2022-07-18,24,ibuprofen
2022-07-19,20,ibuprofen
2022-07-20,21,ibuprofen
2022-07-21,42,ibuprofen
2022-07-22,41,ibuprofen
2022-07-23,4,ibuprofen
2022-07-24,1,ibuprofen
2022-07-25,27,ibuprofen
2022-07-26,46,ibuprofen
2022-07-27,34,ibuprofen
2022-07-28,27,ibuprofen
2022-07-29,37,ibuprofen
2022-07-30,5,ibuprofen
2022-07-31,4,ibuprofen
2022-08-01,34,ibuprofen
2022-08-02,32,ibuprofen
2022-08-03,36,ibuprofen
2022-08-04,41,ibuprofen
2022-08-05,47,ibuprofen
2022-08-06,10,ibuprofen
2022-08-08,36,ibuprofen
2022-08-09,33,ibuprofen
2022-08-10,33,ibuprofen
2022-08-11,27,ibuprofen
2022-08-12,34,ibuprofen
2022-08-13,7,ibuprofen
2022-08-14,4,ibuprofen
2022-08-15,20,ibuprofen
2022-08-16,25,ibuprofen
2022-08-17,27,ibuprofen
2022-08-18,35,ibuprofen
2022-08-19,43,ibuprofen
2022-08-20,3,ibuprofen
2022-08-21,3,ibuprofen
2022-08-22,24,ibuprofen
2022-08-23,33,ibuprofen
2022-08-24,38,ibuprofen
2022-08-25,30,ibuprofen
2022-08-26,31,ibuprofen
2022-08-27,3,ibuprofen
2022-08-28,3,ibuprofen
2022-08-29,42,ibuprofen
2022-08-30,26,ibuprofen
2022-08-31,27,ibuprofen
2022-09-01,34,ibuprofen
2022-09-02,41,ibuprofen
2022-09-03,8,ibuprofen
2022-09-04,3,ibuprofen
2022-09-05,31,ibuprofen
2022-09-06,48,ibuprofen
2022-09-07,42,ibuprofen
2022-09-08,25,ibuprofen
2022-09-09,37,ibuprofen
2022-09-10,4,ibuprofen
2022-09-11,1,ibuprofen
2022-09-12,53,ibuprofen
2022-09-13,30,ibuprofen
2022-09-14,38,ibuprofen
2022-09-15,33,ibuprofen
2022-09-16,30,ibuprofen
2022-09-17,19,ibuprofen
2022-09-18,5,ibuprofen
2022-09-19,32,ibuprofen
2022-09-20,43,ibuprofen
2022-09-21,42,ibuprofen
2022-09-22,47,ibuprofen
2022-09-23,42,ibuprofen
2022-09-24,9,ibuprofen
2022-09-25,2,ibuprofen
2022-09-26,57,ibuprofen
2022-09-27,65,ibuprofen
2022-09-28,58,ibuprofen
2022-09-29,72,ibuprofen
2022-09-30,68,ibuprofen
2022-10-01,21,ibuprofen
2022-10-02,15,ibuprofen
2022-10-03,66,ibuprofen
2022-10-04,54,ibuprofen
2022-10-05,15,ibuprofen
2022-10-06,53,ibuprofen
2022-10-07,43,ibuprofen
2022-10-08,22,ibuprofen
2022-10-09,13,ibuprofen
2022-10-10,69,ibuprofen
2022-10-11,40,ibuprofen
2022-10-12,37,ibuprofen
2022-10-13,51,ibuprofen
2022-10-14,39,ibuprofen
2022-10-15,5,ibuprofen
2022-10-16,5,ibuprofen
2022-10-17,46,ibuprofen
2022-10-18,116,ibuprofen
2022-10-19,78,ibuprofen
2022-10-20,80,ibuprofen
2022-10-21,44,ibuprofen
2022-10-22,19,ibuprofen
2022-10-23,5,ibuprofen
2022-10-24,31,ibuprofen
2022-10-25,32,ibuprofen
2022-10-26,64,ibuprofen
2022-10-27,51,ibuprofen
2022-10-28,41,ibuprofen
2022-10-29,9,ibuprofen
2022-10-30,6,ibuprofen
2022-10-31,42,ibuprofen
2022-11-01,41,ibuprofen
2022-11-02,34,ibuprofen
2022-11-03,45,ibuprofen
2022-11-04,56,ibuprofen
2022-11-05,7,ibuprofen
2022-11-06,1,ibuprofen
2022-11-07,44,ibuprofen
2022-11-08,41,ibuprofen
2022-11-09,41,ibuprofen
2022-11-10,47,ibuprofen
2022-11-11,47,ibuprofen
2022-11-12,7,ibuprofen
2022-11-13,1,ibuprofen
2022-11-14,83,ibuprofen
2022-11-15,76,ibuprofen
2022-11-16,28,ibuprofen
2022-11-17,65,ibuprofen
2022-11-18,43,ibuprofen
2022-11-19,9,ibuprofen
2022-11-20,3,ibuprofen
2022-11-21,45,ibuprofen
2022-11-22,41,ibuprofen
2022-11-23,39,ibuprofen
2022-11-24,19,ibuprofen
2022-11-25,22,ibuprofen
2022-11-26,5,ibuprofen
2022-11-27,4,ibuprofen
2022-11-28,31,ibuprofen
2022-11-29,40,ibuprofen
2022-11-30,36,ibuprofen
2022-12-01,47,ibuprofen
2022-12-02,48,ibuprofen
2022-12-03,4,ibuprofen
2022-12-04,6,ibuprofen
2022-12-05,22,ibuprofen
2022-12-06,38,ibuprofen
2022-12-07,32,ibuprofen
2022-12-08,34,ibuprofen
2022-12-09,26,ibuprofen
2022-12-10,9,ibuprofen
2022-12-11,3,ibuprofen
2022-12-12,28,ibuprofen
2022-12-13,29,ibuprofen
2022-12-14,27,ibuprofen
2022-12-15,39,ibuprofen
2022-12-16,54,ibuprofen
2022-12-17,9,ibuprofen
2022-12-18,8,ibuprofen
2022-12-19,46,ibuprofen
2022-12-20,40,ibuprofen
2022-12-21,39,ibuprofen
2022-12-22,27,ibuprofen
2022-12-23,31,ibuprofen
2022-12-24,12,ibuprofen
2022-12-25,4,ibuprofen
2022-12-26,28,ibuprofen
2022-12-27,50,ibuprofen
2022-12-28,42,ibuprofen
2022-12-29,25,ibuprofen
2022-12-30,25,ibuprofen
2022-12-31,9,ibuprofen
2023-01-02,31,ibuprofen
2023-01-03,30,ibuprofen
2023-01-04,49,ibuprofen
2023-01-05,42,ibuprofen
2023-01-06,27,ibuprofen
2023-01-07,13,ibuprofen
2023-01-08,2,ibuprofen
2023-01-09,68,ibuprofen
2023-01-10,27,ibuprofen
2023-01-11,25,ibuprofen
2023-01-12,27,ibuprofen
2023-01-13,32,ibuprofen
2023-01-14,2,ibuprofen
2023-01-16,35,ibuprofen
2023-01-17,91,ibuprofen
2023-01-18,52,ibuprofen
2023-01-19,46,ibuprofen
2023-01-20,70,ibuprofen
2023-01-21,6,ibuprofen
2023-01-22,6,ibuprofen
2023-01-23,55,ibuprofen
2023-01-24,42,ibuprofen
2023-01-25,53,ibuprofen
2023-01-26,48,ibuprofen
2023-01-27,45,ibuprofen
2023-01-28,8,ibuprofen
2023-01-29,4,ibuprofen
2023-01-30,64,ibuprofen
2023-01-31,42,ibuprofen
2023-02-01,71,ibuprofen
2023-02-02,47,ibuprofen
2023-02-03,61,ibuprofen
2023-02-04,25,ibuprofen
2023-02-05,4,ibuprofen
2023-02-06,34,ibuprofen
2023-02-07,44,ibuprofen
2023-02-08,47,ibuprofen
2023-02-09,41,ibuprofen
2023-02-10,33,ibuprofen
2023-02-11,2,ibuprofen
2023-02-12,1,ibuprofen
2023-02-13,38,ibuprofen
2023-02-14,30,ibuprofen
2023-02-15,52,ibuprofen
2023-02-16,53,ibuprofen
2023-02-17,44,ibuprofen
2023-02-18,8,ibuprofen
2023-02-19,6,ibuprofen
2023-02-20,42,ibuprofen
2023-02-21,30,ibuprofen
2023-02-22,34,ibuprofen
2023-02-23,41,ibuprofen
2023-02-24,48,ibuprofen
2023-02-25,9,ibuprofen
2023-02-26,2,ibuprofen
2023-02-27,42,ibuprofen
2023-02-28,48,ibuprofen
2023-03-01,19,ibuprofen
2023-03-02,29,ibuprofen
2023-03-03,29,ibuprofen
2023-03-04,5,ibuprofen
2023-03-05,5,ibuprofen
2023-03-06,46,ibuprofen
2023-03-07,38,ibuprofen
2023-03-08,50,ibuprofen
2023-03-09,31,ibuprofen
2023-03-10,28,ibuprofen
2023-03-12,2,ibuprofen
2023-03-13,24,ibuprofen
2023-03-14,39,ibuprofen
2023-03-15,34,ibuprofen
2023-03-16,51,ibuprofen
2023-03-17,27,ibuprofen
2023-03-18,3,ibuprofen
2023-03-20,30,ibuprofen
2023-03-21,31,ibuprofen
2023-03-22,31,ibuprofen
2023-03-23,35,ibuprofen
2023-03-24,34,ibuprofen
2023-03-25,2,ibuprofen
2023-03-26,3,ibuprofen
2023-03-27,31,ibuprofen
2023-03-28,30,ibuprofen
2023-03-29,30,ibuprofen
2023-03-30,40,ibuprofen
2023-03-31,39,ibuprofen
2023-04-01,8,ibuprofen
2023-04-02,4,ibuprofen
2023-04-03,35,ibuprofen
2023-04-04,32,ibuprofen
2023-04-05,30,ibuprofen
2023-04-06,77,ibuprofen
2023-04-07,32,ibuprofen
2023-04-08,10,ibuprofen
2023-04-09,6,ibuprofen
2023-04-10,30,ibuprofen
2023-04-11,36,ibuprofen
2023-04-12,51,ibuprofen
2023-04-13,37,ibuprofen
2023-04-14,23,ibuprofen
2023-04-15,3,ibuprofen
2023-04-16,5,ibuprofen
2023-04-17,29,ibuprofen
2023-04-18,30,ibuprofen
2023-04-19,40,ibuprofen
2023-04-20,34,ibuprofen
2023-04-21,28,ibuprofen
2023-04-22,3,ibuprofen
2023-04-24,46,ibuprofen
2023-04-25,38,ibuprofen
2023-04-26,42,ibuprofen
2023-04-27,31,ibuprofen
2023-04-28,60,ibuprofen
2023-04-29,2,ibuprofen
2023-04-30,4,ibuprofen
2023-05-01,15,ibuprofen
2023-05-02,42,ibuprofen
2023-05-03,32,ibuprofen
2023-05-04,36,ibuprofen
2023-05-05,44,ibuprofen
2023-05-06,14,ibuprofen
2023-05-08,33,ibuprofen
2023-05-09,36,ibuprofen
2023-05-10,21,ibuprofen
2023-05-11,45,ibuprofen
2023-05-12,41,ibuprofen
2023-05-13,7,ibuprofen
2023-05-14,2,ibuprofen
2023-05-15,43,ibuprofen
2023-05-16,30,ibuprofen
2023-05-17,26,ibuprofen
2023-05-18,73,ibuprofen
2023-05-19,40,ibuprofen
2023-05-20,4,ibuprofen
2023-05-21,4,ibuprofen
2023-05-22,31,ibuprofen
2023-05-23,30,ibuprofen
2023-05-24,43,ibuprofen
2023-05-25,46,ibuprofen
2023-05-26,36,ibuprofen
2023-05-27,9,ibuprofen
2023-05-28,10,ibuprofen
2023-05-29,36,ibuprofen
2023-05-30,32,ibuprofen
2023-05-31,34,ibuprofen
2023-06-01,34,ibuprofen
2023-06-02,32,ibuprofen
2023-06-03,4,ibuprofen
2023-06-04,4,ibuprofen
2023-06-05,42,ibuprofen
2023-06-06,24,ibuprofen
2023-06-07,45,ibuprofen
2023-06-08,40,ibuprofen
2023-06-09,27,ibuprofen
2023-06-10,14,ibuprofen
2023-06-11,3,ibuprofen
2023-06-12,57,ibuprofen
2023-06-13,33,ibuprofen
2023-06-14,27,ibuprofen
2023-06-15,31,ibuprofen
2023-06-16,30,ibuprofen
2023-06-17,9,ibuprofen
2023-06-19,33,ibuprofen
2023-06-20,42,ibuprofen
2023-06-21,32,ibuprofen
2023-06-22,29,ibuprofen
2023-06-23,40,ibuprofen
2023-06-24,1,ibuprofen
2023-06-25,1,ibuprofen
2023-06-26,37,ibuprofen
2023-06-27,38,ibuprofen
2023-06-28,24,ibuprofen
2023-06-29,30,ibuprofen
2023-06-30,45,ibuprofen
2023-07-01,6,ibuprofen
2023-07-02,4,ibuprofen
2023-07-03,26,ibuprofen
2023-07-04,14,ibuprofen
2023-07-05,33,ibuprofen
2023-07-06,36,ibuprofen
2023-07-07,100,ibuprofen
2023-07-08,3,ibuprofen
2023-07-09,1,ibuprofen
2023-07-10,28,ibuprofen
2023-07-11,33,ibuprofen
